chr	cds_start	cds_end	cds_id	dhs_start	dhs_end	dhs_id	tfbs_start	tfbs_end	tfbs_id	dataset
14	105452112	105452215	ENSG00000140104	105452020	105452170	56734	105452119	105452147	Pax-5	predicted not supported by ChIP-seq
14	105452112	105452215	ENSG00000140104	105452020	105452170	56734	105452133	105452148	YY1	merged_ENCODE.tf.bound.union.bed
14	105818715	105818804	ENSG00000179364	105818660	105818810	56784	105818776	105818793	RXRA	predicted not supported by ChIP-seq
15	33961555	33961657	ENSG00000198838	33961560	33961710	57429	33961624	33961638	Pou2f2	predicted not supported by ChIP-seq
15	39875818	39875893	ENSG00000137801	39875760	39875910	57813	39875871	39875882	TCF4	predicted not supported by ChIP-seq
15	40583466	40583688	ENSG00000137841	40583540	40583690	57896	40583540	40583548	TCF12	predicted not supported by ChIP-seq
15	40583466	40583688	ENSG00000137841	40583540	40583690	57896	40583580	40583601	NRSF	predicted not supported by ChIP-seq
15	40583466	40583688	ENSG00000137841	40583540	40583690	57896	40583617	40583636	NRSF	predicted not supported by ChIP-seq
15	40763413	40764540	ENSG00000169105	40763820	40763970	57926	40763906	40763923	Hsf	predicted not supported by ChIP-seq
15	41186967	41187057	ENSG00000104142	41186980	41187270	57974	41186990	41187006	GR	predicted not supported by ChIP-seq
15	41186967	41187057	ENSG00000104142	41186980	41187270	57974	41187040	41187050	NF-kappaB	predicted not supported by ChIP-seq
15	41194814	41195536	ENSG00000104142	41194800	41194950	57975	41194911	41194923	ELF1	predicted not supported by ChIP-seq
15	41275060	41275275	ENSG00000128908	41275120	41275270	57991	41275154	41275163	HNF4	predicted not supported by ChIP-seq
15	41275060	41275275	ENSG00000128908	41275120	41275270	57991	41275248	41275256	TCF12	predicted not supported by ChIP-seq
15	42621504	42621647	ENSG00000214013	42621480	42621630	58132	42621509	42621525	Ets	predicted not supported by ChIP-seq
15	42684837	42684920	ENSG00000092529	42684800	42684950	58140	42684868	42684881	AP-2	predicted not supported by ChIP-seq
15	42714699	42714818	ENSG00000103994	42714720	42714870	58149	42714784	42714798	ERalpha-a	predicted not supported by ChIP-seq
15	42714699	42714818	ENSG00000103994	42714720	42714870	58149	42714785	42714793	NR4A	predicted not supported by ChIP-seq
15	44038738	44038904	ENSG00000167004	44038800	44038950	58248	44038818	44038829	Pax-5	predicted not supported by ChIP-seq
15	44092693	44092982	ENSG00000140264	44092680	44092830	58259	44092732	44092745	SP1	predicted not supported by ChIP-seq
15	44092693	44092982	ENSG00000140264	44092680	44092830	58259	44092735	44092749	Egr-1	predicted not supported by ChIP-seq
15	44092693	44092982	ENSG00000140264	44092680	44092830	58259	44092743	44092759	AP-2	predicted not supported by ChIP-seq
15	44581228	44581554	ENSG00000166734	44581200	44581350	58319	44581272	44581294	NRSF	predicted not supported by ChIP-seq
15	44794160	44794216	ENSG00000137770	44794080	44794230	58327	44794160	44794184	CTCF	merged_ENCODE.tf.bound.union.bed
15	44794160	44794216	ENSG00000137770	44794080	44794230	58327	44794163	44794183	RAD21	merged_ENCODE.tf.bound.union.bed
15	44794160	44794216	ENSG00000137770	44794080	44794230	58327	44794167	44794182	SMC3	merged_ENCODE.tf.bound.union.bed
15	44876012	44876756	ENSG00000104133	44876440	44876590	58338	44876454	44876469	ATF3	predicted not supported by ChIP-seq
15	44876012	44876756	ENSG00000104133	44876440	44876590	58338	44876553	44876563	TAL1	predicted not supported by ChIP-seq
15	45408714	45408927	ENSG00000140274	45408720	45408870	58364	45408736	45408748	Nanog	predicted not supported by ChIP-seq
15	45694628	45695716	ENSG00000171763	45694760	45694910	58400	45694864	45694876	AP-2	predicted not supported by ChIP-seq
15	48623713	48623992	ENSG00000128951	48623760	48623910	58580	48623834	48623847	SP1	predicted not supported by ChIP-seq
15	48812856	48813014	ENSG00000166147	48812820	48812970	58611	48812886	48812903	HNF4	predicted not supported by ChIP-seq
15	49170374	49170934	ENSG00000255302	49170460	49170610	58648	49170560	49170576	NF-Y	predicted not supported by ChIP-seq
15	49170374	49170934	ENSG00000255302	49170660	49170810	58649	49170672	49170687	Maf	predicted not supported by ChIP-seq
15	49170374	49170934	ENSG00000255302	49170660	49170810	58649	49170771	49170784	STAT	predicted not supported by ChIP-seq
15	50474625	50475102	ENSG00000140284	50474700	50474850	58778	50474838	50474850	Ets	predicted not supported by ChIP-seq
15	50528117	50528290	ENSG00000140284	50528180	50528330	58780	50528204	50528217	STAT	predicted not supported by ChIP-seq
15	52016987	52017318	ENSG00000140280	52017060	52017210	58887	52017167	52017177	GATA	predicted not supported by ChIP-seq
15	52016987	52017318	ENSG00000140280	52017060	52017210	58887	52017176	52017191	Irf	predicted not supported by ChIP-seq
15	52161414	52161570	ENSG00000138594	52161340	52161490	58910	52161457	52161466	HNF4	predicted not supported by ChIP-seq
15	52338658	52339212	ENSG00000069956	52338860	52339010	58933	52338965	52338977	Foxa	predicted not supported by ChIP-seq
15	57732575	57732669	ENSG00000128849	57732480	57732630	59282	57732607	57732618	Maf	predicted not supported by ChIP-seq
15	57732575	57732669	ENSG00000128849	57732480	57732630	59282	57732617	57732628	NF-Y	predicted not supported by ChIP-seq
15	57816779	57816949	ENSG00000128849	57816820	57816970	59285	57816827	57816837	TAL1	predicted not supported by ChIP-seq
15	59063595	59064434	ENSG00000128923	59063680	59063830	59414	59063750	59063764	Egr-1	predicted not supported by ChIP-seq
15	59063595	59064434	ENSG00000128923	59063680	59063830	59414	59063796	59063808	AP-2	predicted not supported by ChIP-seq
15	59494525	59494606	ENSG00000157483	59494500	59494650	59453	59494571	59494593	STAT	predicted not supported by ChIP-seq
15	59980931	59981059	ENSG00000140299	59980840	59980990	59510	59980940	59980957	TCF4	predicted not supported by ChIP-seq
15	60685237	60685309	ENSG00000182718	60685240	60685390	59560	60685285	60685295	GATA2	merged_ENCODE.tf.bound.union.bed
15	60685237	60685309	ENSG00000182718	60685240	60685390	59560	60685286	60685296	NR3C1	merged_ENCODE.tf.bound.union.bed
15	60685237	60685309	ENSG00000182718	60685240	60685390	59560	60685287	60685296	FOS	merged_ENCODE.tf.bound.union.bed
15	60685237	60685309	ENSG00000182718	60685240	60685390	59560	60685287	60685296	FOSL2	merged_ENCODE.tf.bound.union.bed
15	60685237	60685309	ENSG00000182718	60685240	60685390	59560	60685287	60685296	JUN	merged_ENCODE.tf.bound.union.bed
15	60685237	60685309	ENSG00000182718	60685240	60685390	59560	60685287	60685296	JUNB	merged_ENCODE.tf.bound.union.bed
15	60685237	60685309	ENSG00000182718	60685240	60685390	59560	60685287	60685296	JUND	merged_ENCODE.tf.bound.union.bed
15	60715836	60715961	ENSG00000128915	60715860	60716010	59572	60715903	60715921	RFX5	predicted not supported by ChIP-seq
15	61521252	61521417	ENSG00000069667	61521360	61521510	59604	61521388	61521402	Egr-1	predicted not supported by ChIP-seq
15	62456092	62457183	ENSG00000205502	62456340	62456490	59637	62456365	62456381	E2F	predicted not supported by ChIP-seq
15	63131055	63131180	ENSG00000171914	63130960	63131110	59702	63131057	63131072	Ets	predicted not supported by ChIP-seq
15	64418278	64418419	ENSG00000028528	64418360	64418510	59861	64418390	64418403	SP1	predicted not supported by ChIP-seq
15	65425250	65426119	ENSG00000090470	65425920	65426070	59988	65425956	65425969	SP1	predicted not supported by ChIP-seq
15	65425250	65426119	ENSG00000090470	65425920	65426070	59988	65426004	65426012	E2F	predicted not supported by ChIP-seq
15	65992882	65993010	ENSG00000174485	65992960	65993110	60046	65992965	65992985	Znf143	predicted not supported by ChIP-seq
15	66995597	66996413	ENSG00000137834	66996080	66996230	60114	66996088	66996107	NRSF	predicted not supported by ChIP-seq
15	66995597	66996413	ENSG00000137834	66996080	66996230	60114	66996103	66996114	Pax-5	predicted not supported by ChIP-seq
15	67528968	67529158	ENSG00000103591	67529000	67529150	60201	67529053	67529065	Pbx3	predicted not supported by ChIP-seq
15	68117941	68118047	ENSG00000188779	68117900	68118050	60237	68117981	68117998	Irf	predicted not supported by ChIP-seq
15	69237938	69238923	ENSG00000258484	69238160	69238310	60370	69238189	69238206	Ets	predicted not supported by ChIP-seq
15	69323858	69324152	ENSG00000255346	69323920	69324070	60384	69323964	69323983	NRSF	predicted not supported by ChIP-seq
15	69713986	69714091	ENSG00000137807	69713960	69714110	60422	69714033	69714050	TCF4	predicted not supported by ChIP-seq
15	72611954	72612215	ENSG00000140488	72612080	72612230	60662	72612162	72612185	HNF4	predicted not supported by ChIP-seq
15	72611954	72612215	ENSG00000273025	72612080	72612230	60662	72612162	72612185	HNF4	predicted not supported by ChIP-seq
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978709	72978721	EGR1	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978709	72978722	SP1	predicted not supported by ChIP-seq
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978710	72978721	MAX	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978710	72978721	MYC	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978710	72978721	SRF	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978710	72978721	Egr-1	predicted not supported by ChIP-seq
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978711	72978721	GTF2F1	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978711	72978721	TAF1	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978711	72978721	TBP	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978754	72978769	TFAP2A	merged_ENCODE.tf.bound.union.bed
15	72978569	72978799	ENSG00000140463	72978660	72978810	60687	72978754	72978769	TFAP2C	merged_ENCODE.tf.bound.union.bed
15	73075799	73076032	ENSG00000159322	73075820	73075970	60692	73075863	73075885	EBF	predicted not supported by ChIP-seq
15	74425096	74427330	ENSG00000167178	74426860	74427010	60792	74426886	74426905	NRSF	predicted not supported by ChIP-seq
15	74425096	74427330	ENSG00000167178	74426860	74427010	60792	74426922	74426938	AP-2	predicted not supported by ChIP-seq
15	74425096	74427330	ENSG00000167178	74426860	74427010	60792	74426935	74426945	TAL1	predicted not supported by ChIP-seq
15	74425096	74427330	ENSG00000167178	74426860	74427010	60792	74426981	74426994	AP-2	predicted not supported by ChIP-seq
15	74907796	74908239	ENSG00000179335	74907980	74908130	60839	74908031	74908043	AP-2	predicted not supported by ChIP-seq
15	74927646	74927967	ENSG00000179151	74927580	74927730	60845	74927670	74927685	SMC3	merged_ENCODE.tf.bound.union.bed
15	74927646	74927967	ENSG00000179151	74927580	74927730	60845	74927709	74927719	ZNF263	merged_ENCODE.tf.bound.union.bed
15	75119045	75119208	ENSG00000213578	75118940	75119090	60873	75119075	75119083	TCF12	predicted not supported by ChIP-seq
15	75137715	75137934	ENSG00000140497	75137620	75137770	60879	75137754	75137770	Ets	predicted not supported by ChIP-seq
15	75248328	75248924	ENSG00000178718	75248600	75248750	60896	75248655	75248671	AP-2	predicted not supported by ChIP-seq
15	75248328	75248924	ENSG00000178718	75248600	75248750	60896	75248677	75248699	BHLHE40	predicted not supported by ChIP-seq
15	76632617	76632900	ENSG00000159556	76632640	76632790	61045	76632769	76632779	TAL1	predicted not supported by ChIP-seq
15	77471122	77474268	ENSG00000173517	77472100	77472250	61098	77472236	77472246	GATA	predicted not supported by ChIP-seq
15	77471122	77474268	ENSG00000173517	77473220	77473370	61099	77473242	77473253	Maf	predicted not supported by ChIP-seq
15	78572587	78572799	ENSG00000140403	78572720	78572870	61239	78572765	78572783	AP-2	predicted not supported by ChIP-seq
15	79168859	79168928	ENSG00000185787	79168820	79168970	61304	79168876	79168885	ZEB1	predicted not supported by ChIP-seq
15	79237201	79237323	ENSG00000103811	79237100	79237250	61315	79237211	79237221	E2F4	merged_ENCODE.tf.bound.union.bed
15	79237201	79237323	ENSG00000103811	79237100	79237250	61315	79237211	79237221	E2F6	merged_ENCODE.tf.bound.union.bed
15	81517741	81518052	ENSG00000172349	81517700	81517850	61561	81517827	81517847	YY1	predicted not supported by ChIP-seq
15	81552113	81552221	ENSG00000172349	81552060	81552210	61569	81552164	81552182	Ets	predicted not supported by ChIP-seq
15	81552113	81552221	ENSG00000172349	81552060	81552210	61569	81552170	81552182	ELF1	predicted not supported by ChIP-seq
15	82335504	82336954	ENSG00000183496	82336780	82336930	61619	82336846	82336862	Maf	predicted not supported by ChIP-seq
15	82337573	82338046	ENSG00000183496	82337560	82337710	61621	82337591	82337605	SIN3A	merged_ENCODE.tf.bound.union.bed
15	82337573	82338046	ENSG00000183496	82337560	82337710	61621	82337644	82337655	E2F1	merged_ENCODE.tf.bound.union.bed
15	82337573	82338046	ENSG00000183496	82337560	82337710	61621	82337644	82337655	E2F6	merged_ENCODE.tf.bound.union.bed
15	82337573	82338046	ENSG00000183496	82337560	82337710	61621	82337666	82337676	PAX5	merged_ENCODE.tf.bound.union.bed
15	82337573	82338046	ENSG00000183496	82337560	82337710	61621	82337667	82337682	TAF1	merged_ENCODE.tf.bound.union.bed
15	83832751	83832827	ENSG00000166503	83832740	83832890	61699	83832787	83832804	Hsf	predicted not supported by ChIP-seq
15	83832751	83832827	ENSG00000166503	83832740	83832890	61699	83832801	83832823	EBF	predicted not supported by ChIP-seq
15	84651025	84652096	ENSG00000156218	84651420	84651570	61739	84651500	84651514	ERalpha-a	predicted not supported by ChIP-seq
15	86270297	86270478	ENSG00000170776	86270400	86270550	61898	86270437	86270447	TAL1	predicted not supported by ChIP-seq
15	88799137	88799384	ENSG00000140538	88799100	88799250	62009	88799209	88799228	CTCF	predicted not supported by ChIP-seq
15	90208817	90209173	ENSG00000166819	90208760	90208910	62146	90208828	90208836	TCF12	predicted not supported by ChIP-seq
15	90208817	90209173	ENSG00000166819	90208760	90208910	62146	90208873	90208883	Ets	predicted not supported by ChIP-seq
15	90764599	90764712	ENSG00000185033	90764580	90764730	62203	90764646	90764655	YY1	predicted not supported by ChIP-seq
15	91303824	91304485	ENSG00000197299	91304060	91304210	62275	91304142	91304154	Irf	predicted not supported by ChIP-seq
15	91499965	91500130	ENSG00000166965	91499880	91500030	62305	91499999	91500008	ZEB1	predicted not supported by ChIP-seq
15	93527560	93527730	ENSG00000173575	93527500	93527650	62483	93527638	93527649	TCF4	predicted not supported by ChIP-seq
15	99645406	99646107	ENSG00000182253	99645380	99645530	62831	99645443	99645462	NRSF	predicted not supported by ChIP-seq
15	99645406	99646107	ENSG00000182253	99645380	99645530	62831	99645503	99645511	E2F	predicted not supported by ChIP-seq
15	101717596	101719185	ENSG00000131873	101718300	101718450	62994	101718344	101718353	STAT	predicted not supported by ChIP-seq
15	102182685	102182847	ENSG00000184277	102182600	102182750	63042	102182696	102182706	TAL1	predicted not supported by ChIP-seq
15	102182685	102182847	ENSG00000184277	102182600	102182750	63042	102182721	102182732	NF-Y	predicted not supported by ChIP-seq
16	698120	698187	ENSG00000172366	698100	698250	63161	698147	698158	Egr-1	predicted not supported by ChIP-seq
16	731152	731350	ENSG00000103266	731200	731350	63171	731210	731229	NRSF	predicted not supported by ChIP-seq
16	731152	731350	ENSG00000103266	731200	731350	63171	731299	731307	TCF12	predicted not supported by ChIP-seq
16	771275	771436	ENSG00000103254	771320	771470	63186	771379	771398	NRSF	predicted not supported by ChIP-seq
16	771275	771436	ENSG00000103254	771320	771470	63186	771405	771419	Ets	predicted not supported by ChIP-seq
16	838165	838775	ENSG00000127586	838480	838630	63192	838514	838527	SP1	predicted not supported by ChIP-seq
16	1544283	1544617	ENSG00000100726	1544460	1544610	63251	1544480	1544496	AP-2	predicted not supported by ChIP-seq
16	1877231	1877902	ENSG00000180185	1877420	1877570	63295	1877430	1877466	NRSF	predicted not supported by ChIP-seq
16	2011154	2011292	ENSG00000140990	2011160	2011310	63308	2011171	2011198	GR	predicted not supported by ChIP-seq
16	2011154	2011292	ENSG00000140990	2011160	2011310	63308	2011242	2011258	GR	predicted not supported by ChIP-seq
16	2059939	2060103	ENSG00000183971	2060020	2060170	63320	2060082	2060099	RXRA	predicted not supported by ChIP-seq
